"","surveyID","P_type","verif_ans","P_sentence","clear_responses","ispo","resp_iscorrect","ispo.nocheck","old"
"317","ackgo30v20200227","DOI","n","The spy handed the double agent them submarine blueprints.","the nurse hands the doctor his stethoscope",0,TRUE,0,TRUE
"318","ackgo30v20200227","POC","y","The mother gave the expensive toy to the hungry toddler.","the woman gives the man a cane",0,TRUE,0,TRUE
"319","ackgo30v20200227","DOC","y","The teacher handed the student the certificate.","the woman hands the guitar to the man",1,TRUE,1,TRUE
"320","ackgo30v20200227","POC","y","The architect showed the model of the building to the architect.","the woman shows the man her dress",0,TRUE,0,TRUE
"321","b9zlolfy20200115","DOC","y","The happy child showed her father the coloring book.","They show the gun to the judge.",1,TRUE,1,TRUE
"322","b9zlolfy20200115","POC","y","The mother gave the expensive toy to the hungry toddler.","The waitress gives the cane to the chef.",1,TRUE,1,TRUE
"323","b9zlolfy20200115","DOC","y","The woman gave the new neighbor the rusty bike.","He gives the girl a present.",0,TRUE,0,TRUE
"324","b9zlolfy20200115","POI","n","The swimmer handed the towel to they driver.","The girl hands the brush to the painter.",1,TRUE,1,TRUE
"325","b9zlolfy20200115","DOI","n","The spy handed the double agent them submarine blueprints.",NA,NA,TRUE,0,TRUE
"326","b9zlolfy20200115","POI","n","The millionaire gave the valuable painting to they struggling artist.",NA,NA,TRUE,0,TRUE
"327","b9zlolfy20200115","DOC","y","The bartender handed the customer the cocktail.","He hands the clown a hat.",0,TRUE,0,TRUE
"328","b9zlolfy20200115","POC","y","The travel agent gave the last ticket to the young fan.","He gives her a heart-shaped letter.",0,TRUE,0,TRUE
"329","b9zlolfy20200115","DOI","n","The photographer showed the editor them finished proofs.","He shows them the car for sale.",0,TRUE,0,TRUE
"330","b9zlolfy20200115","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","She hands him the toy.",0,TRUE,0,TRUE
"331","b9zlolfy20200115","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives a patient their medicine.",0,TRUE,0,TRUE
"332","b9zlolfy20200115","POC","y","The mean neighbor handed a nasty note to the woman next door.","She hands him the menu.",0,TRUE,0,TRUE
"333","b9zlolfy20200115","DOI","n","The disgruntled employee gave the manager them long letter.","The officer gives the driver a ticket.",0,TRUE,0,TRUE
"334","b9zlolfy20200115","POC","y","The architect showed the model of the building to the architect.","She shows him a dress.",0,FALSE,0,TRUE
"335","b9zlolfy20200115","DOI","n","The captain gave the old sailor they spare life jacket.","They give her a cake.",0,TRUE,0,TRUE
"336","b9zlolfy20200115","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gives the teapot to the soldier.",1,TRUE,1,TRUE
"337","b9zlolfy20200115","DOI","n","The secretary handed the manager they invoice.","She hands him a book.",0,TRUE,0,TRUE
"338","b9zlolfy20200115","POI","n","The builder showed the blueprints to they new client.","They show her their drawing.",0,TRUE,0,TRUE
"339","b9zlolfy20200115","DOC","y","The teacher handed the student the certificate.","He hands the guitar to the singer.",1,TRUE,1,TRUE
"340","b9zlolfy20200115","POC","y","The good looking bartender handed free drinks to the girls at the bar.","She hands him a letter.",0,TRUE,0,TRUE
"341","bjmjt11l20200129","DOI","n","The secretary handed the manager they invoice.","The women is handing over a book",NA,TRUE,0,TRUE
"342","bjmjt11l20200129","POC","y","The travel agent gave the last ticket to the young fan.","The boy is giving a heart",1,TRUE,0,TRUE
"343","bjmjt11l20200129","DOC","y","The woman gave the new neighbor the rusty bike.","A man is giving a gift",1,TRUE,0,TRUE
"344","bjmjt11l20200129","POC","y","The mother gave the expensive toy to the hungry toddler.","The maid is giving a cane",1,TRUE,0,TRUE
"345","bjmjt11l20200129","DOC","y","The happy child showed her father the coloring book.","The man is showing the gun",1,TRUE,0,TRUE
"346","bjmjt11l20200129","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The girl is handing over chalk",NA,TRUE,0,TRUE
"347","bjmjt11l20200129","DOC","y","The bartender handed the customer the cocktail.","A circus performer is handing over a hat",NA,TRUE,0,TRUE
"348","bjmjt11l20200129","POI","n","The swimmer handed the towel to they driver.","The girl is handing over the paint brush",NA,TRUE,0,TRUE
"349","bjmjt11l20200129","DOI","n","The disgruntled employee gave the manager them long letter.","The policeman is giving a ticket",1,TRUE,0,TRUE
"350","bjmjt11l20200129","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The woman is handing over a ring",NA,TRUE,0,TRUE
"351","bjmjt11l20200129","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse is giving food",1,TRUE,0,TRUE
"352","bjmjt11l20200129","POI","n","The researcher gave the detailed results to them experienced surgeon.","A sailor is giving a teapot",1,TRUE,0,TRUE
"353","bjmjt11l20200129","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse is handing over a tool",NA,TRUE,0,TRUE
"354","bjmjt11l20200129","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl is giving flowers",1,TRUE,0,TRUE
"355","bjmjt11l20200129","DOI","n","The captain gave the old sailor they spare life jacket.","The woman is giving a cake",1,TRUE,0,TRUE
"356","bjmjt11l20200129","POC","y","The mean neighbor handed a nasty note to the woman next door.","The woman is handing over a newpaper",NA,TRUE,0,TRUE
"357","bjmjt11l20200129","DOC","y","The teacher handed the student the certificate.","The person is handing over the guitar",NA,TRUE,0,TRUE
"358","bjmjt11l20200129","POI","n","The builder showed the blueprints to they new client.","The children are showing off their picture",NA,TRUE,0,TRUE
"359","bjmjt11l20200129","DOI","n","The photographer showed the editor them finished proofs.","The car salesman is showing off a car",NA,TRUE,0,TRUE
"360","bjmjt11l20200129","POC","y","The architect showed the model of the building to the architect.","The woman is showing a dress",1,TRUE,0,TRUE
"361","bs5meo4o20200214","DOC","y","The woman gave the new neighbor the rusty bike.","The man is giving the child a gift.",0,TRUE,0,TRUE
"362","bs5meo4o20200214","POC","y","The good looking bartender handed free drinks to the girls at the bar.","He hands her the letter.",0,TRUE,0,TRUE
"363","bs5meo4o20200214","DOI","n","The captain gave the old sailor they spare life jacket.","The couple gave her a cake.",0,TRUE,0,TRUE
"364","bs5meo4o20200214","POC","y","The mother gave the expensive toy to the hungry toddler.","The waitress gave him his cane.",0,FALSE,0,TRUE
"365","bs5meo4o20200214","DOC","y","The happy child showed her father the coloring book.","He shows her the object.",0,TRUE,0,TRUE
"366","bs5meo4o20200214","POI","n","The builder showed the blueprints to they new client.","They put on a show for the teacher.",0,TRUE,0,TRUE
"367","bs5meo4o20200214","DOI","n","The spy handed the double agent them submarine blueprints.","She hands him the stethoscope.",0,TRUE,0,TRUE
"368","bs5meo4o20200214","POC","y","The architect showed the model of the building to the architect.","He shows his dad his outfit.",0,TRUE,0,TRUE
"369","bs5meo4o20200214","DOI","n","The disgruntled employee gave the manager them long letter.","The officers gives the distracted driver a ticket.",0,TRUE,0,TRUE
"370","bs5meo4o20200214","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress hands them a menu.",0,TRUE,0,TRUE
"371","bs5meo4o20200214","DOC","y","The teacher handed the student the certificate.","The worker hands him his guitar.",0,TRUE,0,TRUE
"372","bs5meo4o20200214","POI","n","The millionaire gave the valuable painting to they struggling artist.","She gives her teacher some flowers.",0,FALSE,0,TRUE
"373","bs5meo4o20200214","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives the patient his medicine.",0,TRUE,0,TRUE
"374","bs5meo4o20200214","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","She hands him the plate.",0,TRUE,0,TRUE
"375","bs5meo4o20200214","DOI","n","The secretary handed the manager they invoice.","The librarian hands him the book.",0,TRUE,0,TRUE
"376","bs5meo4o20200214","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gives the man the teapot.",0,TRUE,0,TRUE
"377","bs5meo4o20200214","DOC","y","The bartender handed the customer the cocktail.","He hands the clown a hat.",0,TRUE,0,TRUE
"378","bs5meo4o20200214","POC","y","The travel agent gave the last ticket to the young fan.","He gives her a heart.",0,TRUE,0,TRUE
"379","bs5meo4o20200214","DOI","n","The photographer showed the editor them finished proofs.","The salesman showed the couple the new car.",0,TRUE,0,TRUE
"380","bs5meo4o20200214","POI","n","The swimmer handed the towel to they driver.","She hands him the paintbrush.",0,TRUE,0,TRUE
"381","bsd3r0g520200208","DOC","y","The teacher handed the student the certificate.","The boy hands the singer his guitar.",0,TRUE,0,TRUE
"382","bsd3r0g520200208","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The woman is handing the frisbee to the man.",1,TRUE,1,TRUE
"383","bsd3r0g520200208","DOI","n","The spy handed the double agent them submarine blueprints.","The woman hands the doctor his stethoscope.",0,TRUE,0,TRUE
"384","bsd3r0g520200208","POI","n","The millionaire gave the valuable painting to they struggling artist.","The little girl gave her flowers to the woman.",0,TRUE,0,TRUE
"385","bsd3r0g520200208","DOI","n","The captain gave the old sailor they spare life jacket.","The people gave the man his birthday cake.",0,TRUE,0,TRUE
"386","bsd3r0g520200208","POC","y","The travel agent gave the last ticket to the young fan.","The boy gave the Valentine to the girl.",0,TRUE,0,TRUE
"387","bsd3r0g520200208","DOC","y","The happy child showed her father the coloring book.","The man shows the judge the gun.",0,TRUE,0,TRUE
"388","bsd3r0g520200208","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gave the military man the teapot.",0,TRUE,0,TRUE
"389","bsd3r0g520200208","DOI","n","The secretary handed the manager they invoice.","The librarian handed the boy the book.",0,TRUE,0,TRUE
"390","bsd3r0g520200208","POI","n","The swimmer handed the towel to they driver.","The girl handed the paintbrush to the painter.",1,TRUE,1,TRUE
"391","bsd3r0g520200208","DOC","y","The bartender handed the customer the cocktail.","The man handed the clown a hat.",0,TRUE,0,TRUE
"392","bsd3r0g520200208","POC","y","The architect showed the model of the building to the architect.","The person showed the dress to the man.",1,TRUE,1,TRUE
"393","bsd3r0g520200208","DOI","n","The disgruntled employee gave the manager them long letter.","The driver gave the policeman his ID.",0,TRUE,0,TRUE
"394","bsd3r0g520200208","POC","y","The mother gave the expensive toy to the hungry toddler.","The waitress gave the cook the cane.",0,TRUE,0,TRUE
"395","bsd3r0g520200208","DOI","n","The photographer showed the editor them finished proofs.","The man is showing cars to the couple.",1,TRUE,0,TRUE
"396","bsd3r0g520200208","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress handed the menu to the customer.",1,TRUE,1,TRUE
"397","bsd3r0g520200208","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gave the patient his food.",0,TRUE,0,TRUE
"398","bsd3r0g520200208","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The kid hands the letter to the other kid.",1,TRUE,1,TRUE
"399","bsd3r0g520200208","DOC","y","The woman gave the new neighbor the rusty bike.","The man gave the little kid a gift.",0,TRUE,0,TRUE
"400","bsd3r0g520200208","POI","n","The builder showed the blueprints to they new client.","The children showed their drawing to the teacher.",0,TRUE,0,TRUE
"401","byybve5p20200301","DOI","n","The photographer showed the editor them finished proofs.","The salesman shows the car off.",NA,TRUE,0,TRUE
"402","byybve5p20200301","POI","n","The builder showed the blueprints to they new client.","The kids show their teacher a picture.",0,TRUE,0,TRUE
"403","byybve5p20200301","DOC","y","The woman gave the new neighbor the rusty bike.","The man gave the girl a gift.",0,TRUE,0,TRUE
"404","byybve5p20200301","POC","y","The mother gave the expensive toy to the hungry toddler.","The waitress gives the cane away.",0,FALSE,0,TRUE
"405","byybve5p20200301","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gave her patient medicine.",0,TRUE,0,TRUE
"406","byybve5p20200301","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress hands menus to customers.",0,TRUE,0,TRUE
"407","byybve5p20200301","DOI","n","The secretary handed the manager they invoice.","The librarian hands the book to the child.",1,TRUE,1,TRUE
"408","byybve5p20200301","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl gives flowers to a teacher.",1,TRUE,0,TRUE
"409","byybve5p20200301","DOI","n","The captain gave the old sailor they spare life jacket.","She gives her friend a cake.",0,TRUE,0,TRUE
"410","byybve5p20200301","POI","n","The swimmer handed the towel to they driver.","The girl hands the paintbrush to her brother.",1,TRUE,1,TRUE
"411","byybve5p20200301","DOC","y","The bartender handed the customer the cocktail.","The man hands the hat to the clown.",1,TRUE,1,TRUE
"412","byybve5p20200301","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The girl hands a letter to the boy.",1,TRUE,1,TRUE
"413","byybve5p20200301","DOI","n","The disgruntled employee gave the manager them long letter.","The officer gave the man a ticket.",0,TRUE,0,TRUE
"414","byybve5p20200301","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The girl hands the plate to her friend.",1,TRUE,1,TRUE
"415","byybve5p20200301","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse hands the doctor his equipment.",0,TRUE,0,TRUE
"416","byybve5p20200301","POC","y","The architect showed the model of the building to the architect.","She showed him the dress.",0,FALSE,0,TRUE
"417","byybve5p20200301","DOC","y","The teacher handed the student the certificate.","He handed the singer his guitar.",0,TRUE,0,TRUE
"418","byybve5p20200301","POC","y","The travel agent gave the last ticket to the young fan.","He gave her a valentine.",0,TRUE,0,TRUE
"419","byybve5p20200301","DOC","y","The happy child showed her father the coloring book.","The salesman shows off the gun.",NA,TRUE,0,TRUE
"420","byybve5p20200301","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gave the solider a teapot.",0,TRUE,0,TRUE
"421","cm9hz4em20200226","DOI","n","The spy handed the double agent them submarine blueprints.","the doctor put his hand on his stomach",NA,TRUE,0,TRUE
"422","cm9hz4em20200226","POC","y","The architect showed the model of the building to the architect.","the tailor made the dress for the show",0,TRUE,0,TRUE
"423","cm9hz4em20200226","DOC","y","The woman gave the new neighbor the rusty bike.","the man wanted to give the present",1,TRUE,0,TRUE
"424","cm9hz4em20200226","POI","n","The builder showed the blueprints to they new client.","the kids show the drawing",1,TRUE,0,TRUE
"425","cm9hz4em20200226","DOC","y","The teacher handed the student the certificate.","the kid was asked to hand the guitar",1,TRUE,0,TRUE
"426","cm9hz4em20200226","POI","n","The millionaire gave the valuable painting to they struggling artist.","the girl wanted to give the flowers",1,TRUE,0,TRUE
"427","cm9hz4em20200226","DOI","n","The disgruntled employee gave the manager them long letter.","the cop liked to give tickets",1,TRUE,0,TRUE
"428","cm9hz4em20200226","POC","y","The mean neighbor handed a nasty note to the woman next door.","lauren wanted the man to hand the menu",1,TRUE,1,TRUE
"429","cm9hz4em20200226","DOI","n","The secretary handed the manager they invoice.","jillian liked to hand books to boys",1,TRUE,0,TRUE
"430","cm9hz4em20200226","POC","y","The travel agent gave the last ticket to the young fan.","the man wanted to give it all",1,TRUE,0,TRUE
"431","cm9hz4em20200226","DOC","y","The bartender handed the customer the cocktail.","may I take your hand in marriage? - maurice",NA,TRUE,0,TRUE
"432","cm9hz4em20200226","POC","y","The good looking bartender handed free drinks to the girls at the bar.","mckinley gave andrei a hand",0,TRUE,0,TRUE
"433","cm9hz4em20200226","DOC","y","The happy child showed her father the coloring book.","rylan prepared the sock for the show",NA,TRUE,0,TRUE
"434","cm9hz4em20200226","POI","n","The swimmer handed the towel to they driver.","people like to hand things over",NA,TRUE,0,TRUE
"435","cm9hz4em20200226","DOI","n","The photographer showed the editor them finished proofs.","the couple attended the car show",0,TRUE,0,TRUE
"436","cm9hz4em20200226","POC","y","The mother gave the expensive toy to the hungry toddler.","give me my cain - said eugene",NA,TRUE,0,TRUE
"437","cm9hz4em20200226","DOC","y","The fashion designer gave the famous journalist the pink jacket.","vinny was asked to give his will",NA,TRUE,0,TRUE
"438","cm9hz4em20200226","POI","n","The researcher gave the detailed results to them experienced surgeon.","the sailor wanted to give the teapot",1,TRUE,0,TRUE
"439","cm9hz4em20200226","DOI","n","The captain gave the old sailor they spare life jacket.","the couple wanted to give miranda cake",1,TRUE,0,TRUE
"440","cm9hz4em20200226","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","the woman wanted to hand flint the plate",0,TRUE,0,TRUE
"441","d2xtpd3v20200213","DOI","n","The captain gave the old sailor they spare life jacket.","The people are giving their friend a cake.",0,TRUE,0,TRUE
"442","d2xtpd3v20200213","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The girl is handing a disc to the boy.",1,TRUE,1,TRUE
"443","d2xtpd3v20200213","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse is giving the patient medicine.",0,TRUE,0,TRUE
"444","d2xtpd3v20200213","POC","y","The travel agent gave the last ticket to the young fan.","The boy is giving the girl a Valentine's card.",0,FALSE,0,TRUE
"445","d2xtpd3v20200213","DOI","n","The secretary handed the manager they invoice.","The librarian handed the boy his book.",0,TRUE,0,TRUE
"446","d2xtpd3v20200213","POI","n","The swimmer handed the towel to they driver.","The girl handed the paintbrush to her father.",1,TRUE,1,TRUE
"447","d2xtpd3v20200213","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse handed the doctor a stethoscope.",0,TRUE,0,TRUE
"448","d2xtpd3v20200213","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The girl handed the boy the next letter to hang on the wall.",1,TRUE,1,TRUE
"449","d2xtpd3v20200213","DOC","y","The happy child showed her father the coloring book.","The lawyer is showing the judge the gun from the case.",0,TRUE,0,TRUE
"450","d2xtpd3v20200213","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress handed a menu to a man sitting at the diner.",1,TRUE,1,TRUE
"451","d2xtpd3v20200213","DOC","y","The bartender handed the customer the cocktail.","The cowboy handed the clown his hat at the circus.",0,TRUE,0,TRUE
"452","d2xtpd3v20200213","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl gave her teacher flowers for valentines day.",0,TRUE,0,TRUE
"453","d2xtpd3v20200213","DOI","n","The photographer showed the editor them finished proofs.","The salesman is showing the couple a new car.",0,TRUE,0,TRUE
"454","d2xtpd3v20200213","POC","y","The mother gave the expensive toy to the hungry toddler.","The nurse gave the cane to the angry patient.",1,FALSE,1,TRUE
"455","d2xtpd3v20200213","DOI","n","The disgruntled employee gave the manager them long letter.","The police man is giving the driver a ticket.",0,TRUE,0,TRUE
"456","d2xtpd3v20200213","POI","n","The researcher gave the detailed results to them experienced surgeon.","The nurse gave the soldier the teapot.",0,TRUE,0,TRUE
"457","d2xtpd3v20200213","DOC","y","The woman gave the new neighbor the rusty bike.","The dad gave his daughter a birthday present.",0,TRUE,0,TRUE
"458","d2xtpd3v20200213","POC","y","The architect showed the model of the building to the architect.","The salesman showed the customer a dress he should buy for his wife.",0,FALSE,0,TRUE
"459","d2xtpd3v20200213","DOC","y","The teacher handed the student the certificate.","The crew member handed the singer his guitar.",0,TRUE,0,TRUE
"460","d2xtpd3v20200213","POI","n","The builder showed the blueprints to they new client.","The children showed their teacher the drawing.",0,TRUE,0,TRUE
"461","dkhfaswf20200127","DOC","y","The teacher handed the student the certificate.","The boy hands the guitar to the man",1,TRUE,1,TRUE
"462","dkhfaswf20200127","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The lady hands the dish to the man",1,TRUE,1,TRUE
"463","dkhfaswf20200127","DOC","y","The woman gave the new neighbor the rusty bike.","He is giving her a present.",0,TRUE,0,TRUE
"464","dkhfaswf20200127","POI","n","The swimmer handed the towel to they driver.","She hands the brush to him.",1,TRUE,1,TRUE
"465","dkhfaswf20200127","DOI","n","The spy handed the double agent them submarine blueprints.","She hands over the stethoscope.",NA,TRUE,0,TRUE
"466","dkhfaswf20200127","POI","n","The builder showed the blueprints to they new client.","They show her the painting.",0,TRUE,0,TRUE
"467","dkhfaswf20200127","DOI","n","The photographer showed the editor them finished proofs.","The seller shows a brand new car.",1,TRUE,0,TRUE
"468","dkhfaswf20200127","POC","y","The mother gave the expensive toy to the hungry toddler.","She gives the cane to him",1,TRUE,1,TRUE
"469","dkhfaswf20200127","DOI","n","The secretary handed the manager they invoice.","She hands over the book",NA,TRUE,0,TRUE
"470","dkhfaswf20200127","POI","n","The researcher gave the detailed results to them experienced surgeon.","The man gives the teapot to him",1,TRUE,1,TRUE
"471","dkhfaswf20200127","DOC","y","The fashion designer gave the famous journalist the pink jacket.","She gives her the tray",0,TRUE,0,TRUE
"472","dkhfaswf20200127","POC","y","The architect showed the model of the building to the architect.","She shows him her new dress.",0,TRUE,0,TRUE
"473","dkhfaswf20200127","DOI","n","The captain gave the old sailor they spare life jacket.","She gives her a cake.",0,TRUE,0,TRUE
"474","dkhfaswf20200127","POC","y","The mean neighbor handed a nasty note to the woman next door.","She hands him the menu",0,TRUE,0,TRUE
"475","dkhfaswf20200127","DOC","y","The happy child showed her father the coloring book.","The man shows the new gun to his client",1,TRUE,0,TRUE
"476","dkhfaswf20200127","POI","n","The millionaire gave the valuable painting to they struggling artist.","She gave flowers to her teacher",1,TRUE,0,TRUE
"477","dkhfaswf20200127","DOI","n","The disgruntled employee gave the manager them long letter.","He gives him a ticket",0,TRUE,0,TRUE
"478","dkhfaswf20200127","POC","y","The travel agent gave the last ticket to the young fan.","He gave her a note",0,TRUE,0,TRUE
"479","dkhfaswf20200127","DOC","y","The bartender handed the customer the cocktail.","The man hands the clown a hat",0,TRUE,0,TRUE
"480","dkhfaswf20200127","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The good looking bartender handed free drinks to the girls at the bar.",1,TRUE,0,TRUE
"481","f10pqxun20200128","DOI","n","The captain gave the old sailor they spare life jacket.","The parents give a boy a cake.",0,TRUE,0,TRUE
"482","f10pqxun20200128","POC","y","The travel agent gave the last ticket to the young fan.","The boy gives the girl a Valentine.",0,TRUE,0,TRUE
"483","f10pqxun20200128","DOI","n","The photographer showed the editor them finished proofs.","The man shows the couple a car.",0,TRUE,0,TRUE
"484","f10pqxun20200128","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The girl gives the boy a hand.",0,TRUE,0,TRUE
"485","f10pqxun20200128","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives the patient medicine.",0,TRUE,0,TRUE
"486","f10pqxun20200128","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gives tea to the soldier.",1,TRUE,0,TRUE
"487","f10pqxun20200128","DOC","y","The bartender handed the customer the cocktail.","The cowboys hands the clown a hat.",0,TRUE,0,TRUE
"488","f10pqxun20200128","POC","y","The architect showed the model of the building to the architect.","The woman shows the dress to the man.",1,TRUE,1,TRUE
"489","f10pqxun20200128","DOI","n","The disgruntled employee gave the manager them long letter.","The policeman gives a ticket to the man.",1,TRUE,1,TRUE
"490","f10pqxun20200128","POI","n","The swimmer handed the towel to they driver.","The girl hands a paintbrush to the boy.",1,TRUE,1,TRUE
"491","f10pqxun20200128","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse hands the doctor a stethoscope.",0,TRUE,0,TRUE
"492","f10pqxun20200128","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl gives a teacher flowers.",0,TRUE,0,TRUE
"493","f10pqxun20200128","DOI","n","The secretary handed the manager they invoice.","The librarian hands the child a book.",0,TRUE,0,TRUE
"494","f10pqxun20200128","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The girl hands a hat to the boy.",1,TRUE,1,TRUE
"495","f10pqxun20200128","DOC","y","The teacher handed the student the certificate.","The boy hands the musician a guitar.",0,TRUE,0,TRUE
"496","f10pqxun20200128","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress hands a menu to the customer.",1,TRUE,1,TRUE
"497","f10pqxun20200128","DOC","y","The woman gave the new neighbor the rusty bike.","The man gives a present to the girl.",1,TRUE,0,TRUE
"498","f10pqxun20200128","POI","n","The builder showed the blueprints to they new client.","The students show the art to the teacher.",1,TRUE,1,TRUE
"499","f10pqxun20200128","DOC","y","The happy child showed her father the coloring book.","The man showed the judge the gun.",0,TRUE,0,TRUE
"500","f10pqxun20200128","POC","y","The mother gave the expensive toy to the hungry toddler.","The maid gives a cane to the chef.",1,TRUE,1,TRUE
"501","fhtjasuy20200309","DOC","y","The bartender handed the customer the cocktail.","The man is handing the clown a hat.",0,TRUE,0,TRUE
"502","fhtjasuy20200309","POI","n","The swimmer handed the towel to they driver.","The girl is handing the boy on the ladder a paint brush.",0,TRUE,0,TRUE
"503","fhtjasuy20200309","DOC","y","The happy child showed her father the coloring book.","The seller is showing the buyer the gun.",0,TRUE,0,TRUE
"504","fhtjasuy20200309","POI","n","The builder showed the blueprints to they new client.","They are showing their teacher their drawing.",0,TRUE,0,TRUE
"505","fhtjasuy20200309","DOC","y","The teacher handed the student the certificate.","The boy is handing the singer a guitar.",0,TRUE,0,TRUE
"506","fhtjasuy20200309","POC","y","The mother gave the expensive toy to the hungry toddler.","The lunch lady is giving the chef a cane.",0,TRUE,0,TRUE
"507","fhtjasuy20200309","DOC","y","The woman gave the new neighbor the rusty bike.","The man is giving the girl a present.",0,TRUE,0,TRUE
"508","fhtjasuy20200309","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The person on the left is handing something to the person on the ladder.",1,TRUE,0,TRUE
"509","fhtjasuy20200309","DOI","n","The disgruntled employee gave the manager them long letter.","The police man is giving the driver a ticket.",0,TRUE,0,TRUE
"510","fhtjasuy20200309","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The girl is giving the guy a plate.",0,TRUE,0,TRUE
"511","fhtjasuy20200309","DOI","n","The secretary handed the manager they invoice.","The librarian is handing the kid a book.",0,TRUE,0,TRUE
"512","fhtjasuy20200309","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gave the soldier a tea pot.",0,TRUE,0,TRUE
"513","fhtjasuy20200309","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse is handing the doctor the hearing instrument.",0,TRUE,0,TRUE
"514","fhtjasuy20200309","POI","n","The millionaire gave the valuable painting to they struggling artist.","Jenny gave her teacher flowers.",0,TRUE,0,TRUE
"515","fhtjasuy20200309","DOI","n","The captain gave the old sailor they spare life jacket.","The lady is giving the old woman a birthday cake.",0,TRUE,0,TRUE
"516","fhtjasuy20200309","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress hands the customer a menu.",0,TRUE,0,TRUE
"517","fhtjasuy20200309","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse is giving the patient food and medicine.",0,TRUE,0,TRUE
"518","fhtjasuy20200309","POC","y","The travel agent gave the last ticket to the young fan.","The boy is giving a valentines letter to the girl.",1,FALSE,1,TRUE
"519","fhtjasuy20200309","DOI","n","The photographer showed the editor them finished proofs.","The sales man showed the couple the car.",0,TRUE,0,TRUE
"520","fhtjasuy20200309","POC","y","The architect showed the model of the building to the architect.","The person on the left is showing a dress to the person of the right.",1,FALSE,1,TRUE
"521","fngtfgsg20200131","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse handed the doctor the equipment.",0,TRUE,0,TRUE
"522","fngtfgsg20200131","POC","y","The architect showed the model of the building to the architect.","He showed him the clothing.",0,TRUE,0,TRUE
"523","fngtfgsg20200131","DOI","n","The photographer showed the editor them finished proofs.","The care salesman shows the couple the new vehicle.",0,TRUE,0,TRUE
"524","fngtfgsg20200131","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress handed the man the menu.",0,TRUE,0,TRUE
"525","fngtfgsg20200131","DOI","n","The disgruntled employee gave the manager them long letter.","The police officer gives the man a ticket.",0,TRUE,0,TRUE
"526","fngtfgsg20200131","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl gave her grandma a bouquet of flowers.",0,TRUE,0,TRUE
"527","fngtfgsg20200131","DOI","n","The captain gave the old sailor they spare life jacket.","The couple gave the lady a cake.",0,TRUE,0,TRUE
"528","fngtfgsg20200131","POI","n","The swimmer handed the towel to they driver.","The girl handed the brush to the boy on the ladder.",1,TRUE,1,TRUE
"529","fngtfgsg20200131","DOC","y","The bartender handed the customer the cocktail.","The cowboy handed the clown his hat.",0,TRUE,0,TRUE
